MSOA11CD,regionName,2021-12-04,2021-12-11,2021-12-18,2021-12-25,All Ages
E02005983,South East,69,79,116,137,11742
E02005984,South East,48,89,101,138,8609
E02005985,South East,51,63,85,90,8027
E02005986,South East,53,64,110,135,9848
E02005987,South East,98,101,120,143,9931
E02005988,South East,103,111,139,113,8147
E02005991,South East,87,97,95,90,9946
E02005992,South East,110,108,153,180,13220
E02005993,South East,39,27,55,84,6961
E02005994,South East,41,33,44,87,6530
E02005995,South East,38,44,86,88,6102
E02005996,South East,64,93,97,84,8553
E02005997,South East,71,37,48,50,5693
E02005998,South East,37,44,67,78,6451
E02005999,South East,37,42,41,55,6370
E02006000,South East,93,94,101,114,11734
E02006001,South East,43,83,76,81,6600
E02006002,South East,72,56,85,110,10929
E02006003,South East,23,33,44,90,5507
E02006004,South East,56,61,78,97,6189
E02006005,South East,70,72,94,122,9913
E02006006,South East,43,23,51,72,7045
E02006007,South East,35,22,58,67,7181
E02006008,West Midlands,71,81,106,142,9820
E02006009,West Midlands,38,43,40,66,7106
E02006010,West Midlands,71,71,51,83,11763
E02006011,West Midlands,45,19,20,43,5958
E02006012,West Midlands,43,25,33,58,6393
E02006013,West Midlands,35,37,38,81,7706
E02006014,West Midlands,65,41,59,73,9696
E02006015,West Midlands,33,37,52,59,10569
E02006016,West Midlands,45,56,49,59,8256
E02006017,West Midlands,32,24,48,89,8236
E02006018,West Midlands,163,126,78,122,12501
E02006019,West Midlands,13,27,30,59,6306
E02006020,West Midlands,58,41,26,74,7763
E02006021,West Midlands,29,33,43,63,8669
E02006022,West Midlands,43,37,54,50,6456
E02006023,West Midlands,41,53,40,75,10038
E02006024,West Midlands,48,41,32,81,10169
E02006025,West Midlands,63,57,61,89,9918
E02006026,West Midlands,21,51,52,58,7231
E02006027,West Midlands,11,27,23,53,5506
E02006028,West Midlands,48,55,56,100,9553
E02006029,West Midlands,70,63,50,55,8020
E02006030,West Midlands,40,53,54,76,8236
E02006031,West Midlands,38,42,67,107,8286
E02006032,West Midlands,27,49,36,75,9034
E02006033,West Midlands,39,29,55,69,8855
E02006034,West Midlands,67,62,71,92,10617
E02006035,West Midlands,21,39,20,50,5681
E02006036,West Midlands,35,33,27,89,6545
E02006037,West Midlands,57,51,79,114,10434
E02006038,West Midlands,61,55,42,85,8367
E02006039,West Midlands,38,36,36,66,8360
E02006040,West Midlands,29,19,34,56,8014
E02006041,West Midlands,50,29,33,29,5927
E02006042,West Midlands,16,29,21,35,5973
E02006043,West Midlands,29,36,31,49,6836
E02006044,West Midlands,88,35,13,25,6458
E02006045,West Midlands,35,50,46,89,10957
E02006046,West Midlands,48,34,31,73,9202
E02006047,South West,55,69,79,104,8760
E02006048,South West,49,47,41,58,7159
E02006049,South West,31,48,55,66,7347
E02006050,South West,60,80,70,91,8941
E02006051,South West,40,42,48,73,8103
E02006052,South West,36,50,55,69,7786
E02006053,South West,43,81,91,105,10807
E02006054,South West,42,58,70,74,8456
E02006055,South West,92,57,82,81,9345
E02006056,South West,40,39,45,50,7764
E02006057,South West,54,65,51,69,7758
E02006058,South West,59,52,44,78,8826
E02006059,South West,36,40,31,61,6939
E02006060,South West,57,26,57,90,8297
E02006061,South West,30,44,64,81,9255
E02006062,South West,36,53,52,66,11108
E02006063,South West,34,45,68,55,6838
E02006064,South West,42,33,44,54,7585
E02006065,South West,44,53,59,64,8788
E02006066,South West,47,45,50,49,8342
E02006067,South West,28,31,34,38,6902
E02006068,South West,41,29,52,50,7919
E02006069,South West,40,57,59,45,10325
E02006070,South West,40,58,46,75,8520
E02006071,South West,37,46,69,88,9614
E02006072,South West,55,45,58,66,9461
E02006073,South West,29,41,46,53,7502
E02006074,South West,78,71,79,112,11287
E02006075,South West,33,28,52,37,5543
E02006076,South West,32,29,39,60,8761
E02006077,South West,26,32,23,34,5873
E02006078,South West,22,29,25,47,6176
E02006079,South West,37,40,58,47,7957
E02006080,South West,25,27,48,38,7307
E02006081,South West,18,23,22,28,5384
E02006082,South West,29,21,54,44,6649
E02006083,South West,25,25,35,33,5512
E02006084,South West,48,39,51,42,7462
E02006085,South West,43,51,46,59,7325
E02006086,South West,40,52,37,90,7442
E02006087,South West,46,25,23,41,6184
E02006088,South West,49,58,48,63,7908
E02006089,South West,43,34,42,60,6966
E02006090,South West,41,53,48,66,7004
E02006091,South West,56,63,82,71,9694
E02006092,South West,21,25,30,52,6362
E02006093,South West,52,63,51,43,8805
E02006094,South West,19,39,24,54,5304
E02006095,South West,50,51,36,40,7934
E02006096,South West,38,34,34,50,7021
E02006097,South West,18,24,23,32,6858
E02006098,South West,25,25,22,28,7265
E02006099,South West,26,9,29,74,6971
E02006100,South West,24,33,29,48,7976
E02006101,South West,18,32,27,63,5763
E02006102,South West,17,15,26,35,6762
E02006103,South West,31,30,18,55,7893
E02006104,South West,26,34,41,85,10130
E02006105,South West,35,47,49,88,11395
E02006106,South West,36,41,56,86,9751
E02006107,South West,13,27,41,51,8424
E02006108,South West,31,24,44,57,8997
E02006109,South West,15,25,44,87,8066
E02006110,South West,47,29,54,78,9693
E02006111,South West,26,27,39,74,10639
E02006112,South West,31,29,41,71,7956
E02006113,South West,16,27,28,30,7399
E02006114,South West,13,25,33,31,6558
E02006115,South West,17,30,36,48,7489
E02006116,South West,26,21,32,49,7982
E02006117,South West,21,26,20,23,5577
E02006118,West Midlands,47,57,67,95,7499
E02006119,West Midlands,54,54,91,117,8310
E02006120,West Midlands,68,59,84,133,9453
E02006121,West Midlands,34,22,35,59,5806
E02006122,West Midlands,50,45,29,98,8052
E02006123,West Midlands,27,33,35,79,6515
E02006124,West Midlands,29,21,24,79,7579
E02006125,West Midlands,24,23,35,74,7514
E02006126,West Midlands,20,40,40,83,8330
E02006127,West Midlands,26,38,40,94,7524
E02006128,West Midlands,24,22,38,103,8597
E02006129,West Midlands,28,25,24,91,8589
E02006130,West Midlands,40,50,58,102,7716
E02006131,West Midlands,40,26,60,120,7695
E02006132,West Midlands,27,23,28,83,6687
E02006133,West Midlands,40,45,39,73,6981
E02006134,West Midlands,44,86,80,119,9798
E02006135,West Midlands,25,56,55,81,7550
E02006136,West Midlands,52,38,47,80,8650
E02006137,West Midlands,47,53,59,64,9177
E02006138,West Midlands,34,47,59,63,7697
E02006139,West Midlands,21,35,28,44,8511
E02006140,West Midlands,35,46,43,75,8584
E02006141,West Midlands,45,64,66,82,12394
E02006142,West Midlands,27,37,37,42,5139
E02006143,West Midlands,32,59,65,98,8166
E02006144,West Midlands,52,45,50,65,7938
E02006145,West Midlands,45,34,34,57,5956
E02006146,West Midlands,59,43,44,84,8639
E02006147,West Midlands,32,61,74,103,8285
E02006148,West Midlands,40,21,45,89,6947
E02006149,West Midlands,56,56,75,110,11341
E02006150,West Midlands,57,75,88,144,11499
E02006151,West Midlands,48,48,69,108,9371
E02006152,West Midlands,74,69,82,156,10342
E02006153,West Midlands,49,71,88,110,8247
E02006154,West Midlands,40,27,53,133,9808
E02006155,West Midlands,27,30,31,57,5836
E02006156,West Midlands,42,49,62,104,7910
E02006157,West Midlands,34,45,70,116,7412
E02006158,West Midlands,44,34,61,81,8007
E02006159,West Midlands,25,33,33,42,5776
E02006160,West Midlands,39,56,48,50,8759
E02006161,West Midlands,36,24,51,76,6915
E02006162,West Midlands,39,34,73,93,8557
E02006163,West Midlands,47,28,66,96,8222
E02006164,West Midlands,29,48,46,55,7954
E02006165,West Midlands,33,32,54,70,7990
E02006166,West Midlands,20,39,48,75,7055
E02006167,West Midlands,54,55,149,118,10281
E02006168,West Midlands,42,40,149,93,9407
E02006169,West Midlands,25,45,229,95,9859
E02006170,West Midlands,17,17,42,60,5265
E02006171,West Midlands,37,41,102,100,9160
E02006172,West Midlands,46,41,89,117,9400
E02006173,West Midlands,38,43,46,86,7003
E02006174,West Midlands,28,38,57,144,10603
E02006175,West Midlands,24,27,35,65,7289
E02006176,West Midlands,45,37,33,69,7583
E02006177,West Midlands,43,42,61,102,9890
E02006178,West Midlands,21,25,27,75,7798
E02006179,West Midlands,55,102,64,132,9207
E02006180,West Midlands,36,42,50,58,6979
E02006181,West Midlands,29,18,39,59,5737
E02006182,West Midlands,47,26,40,99,7231
E02006183,West Midlands,59,46,43,95,7519
E02006184,West Midlands,39,12,21,46,5213
E02006185,West Midlands,36,35,36,78,7337
E02006186,West Midlands,58,56,76,135,12817
E02006187,West Midlands,49,28,18,83,7166
E02006188,West Midlands,50,30,34,66,6053
E02006189,West Midlands,27,49,49,82,7408
E02006190,West Midlands,77,113,90,136,10880
E02006191,West Midlands,49,51,54,114,8058
E02006192,West Midlands,56,53,71,118,9007
E02006193,West Midlands,40,35,47,103,7117
E02006194,West Midlands,36,29,43,107,8485
E02006195,West Midlands,49,48,44,90,8694
E02006196,West Midlands,31,36,52,110,7612
E02006197,West Midlands,48,34,61,140,9581
E02006198,West Midlands,46,62,69,135,9476
E02006199,West Midlands,26,30,45,118,8303
E02006200,West Midlands,21,38,36,66,7928
E02006201,West Midlands,101,99,95,190,12117
E02006202,West Midlands,83,57,71,142,9189
E02006203,West Midlands,27,39,55,95,7950
E02006204,West Midlands,28,20,29,75,7622
E02006205,West Midlands,17,28,33,48,7471
E02006206,West Midlands,34,42,43,64,8438
E02006207,West Midlands,33,16,30,48,6232
E02006208,West Midlands,29,30,44,70,8337
E02006209,West Midlands,33,38,55,109,11012
E02006210,West Midlands,23,16,20,41,5497
E02006211,West Midlands,25,24,38,67,6494
E02006212,West Midlands,35,29,61,118,7840
E02006213,West Midlands,25,23,47,68,6599
E02006214,West Midlands,36,37,42,61,6266
E02006215,West Midlands,42,47,49,70,7942
E02006216,West Midlands,44,59,46,95,8677
E02006217,West Midlands,71,66,82,106,9472
E02006218,West Midlands,62,41,62,96,8342
E02006219,West Midlands,44,54,53,67,7761
E02006220,West Midlands,58,39,30,72,7395
E02006221,West Midlands,38,38,41,85,5929
E02006222,West Midlands,39,41,50,71,6789
E02006223,West Midlands,45,55,34,50,7014
E02006224,West Midlands,49,49,63,85,7409
E02006225,West Midlands,53,38,57,96,7157
E02006226,West Midlands,70,90,72,124,9596
E02006227,East of England,32,26,37,55,6376
E02006228,East of England,22,34,33,64,6180
E02006229,East of England,34,29,44,91,6111
E02006230,East of England,62,55,82,111,11161
E02006231,East of England,38,65,93,112,8703
E02006232,East of England,44,22,41,75,6150
E02006233,East of England,57,44,51,131,11796
E02006234,East of England,93,74,78,127,9795
E02006235,East of England,45,29,63,79,8175
E02006236,East of England,32,65,128,163,10524
E02006237,East of England,44,52,47,92,7764
E02006238,East of England,39,20,43,61,9502
E02006239,East of England,32,16,25,49,7420
E02006240,East of England,52,68,60,88,10513
E02006241,East of England,69,49,50,82,8713
E02006242,East of England,78,51,54,88,9764
E02006243,East of England,44,58,55,74,8626
E02006245,East of England,42,56,87,104,7717
E02006246,East of England,21,36,89,95,6920
E02006247,East of England,35,62,76,119,8808
E02006248,East of England,35,48,106,115,8114
E02006249,East of England,38,57,97,130,8130
E02006250,East of England,45,74,96,122,10871
E02006251,East of England,54,55,115,182,10959
E02006252,East of England,23,37,116,148,9335
E02006253,East of England,29,26,72,103,6834
E02006254,East of England,37,43,93,157,9422
E02006255,East of England,41,51,111,113,8170
E02006256,East of England,40,55,93,132,9679
E02006257,East of England,30,38,53,76,6436
E02006258,East of England,40,62,107,155,8924
E02006259,East of England,24,51,66,109,6997
E02006260,East of England,28,65,84,123,8663
E02006261,East of England,21,21,59,95,8127
E02006262,East of England,23,22,57,87,9151
E02006263,East of England,37,33,55,65,7769
E02006264,East of England,46,58,109,104,8861
E02006265,East of England,46,51,67,95,7495
E02006266,East of England,42,33,52,92,9666
E02006267,East of England,36,80,92,92,8591
E02006268,East of England,24,47,46,73,6390
E02006269,East of England,57,52,58,76,7617
E02006270,East of England,66,69,129,176,13569
E02006271,East of England,23,49,118,144,9948
E02006272,East of England,26,34,87,87,7673
E02006273,East of England,13,16,34,41,6647
E02006274,East of England,17,24,39,45,6915
E02006275,East of England,50,52,62,50,7100
E02006276,East of England,58,55,74,77,7198
E02006277,East of England,51,78,82,81,7915
E02006278,East of England,38,38,64,81,8771
E02006279,East of England,51,31,76,100,8805
E02006280,East of England,81,62,74,98,9792
E02006281,East of England,34,41,61,71,8719
E02006282,East of England,19,21,27,44,6356
E02006283,East of England,54,40,46,52,7623
E02006284,East of England,19,27,57,96,7957
E02006285,East of England,25,31,57,72,7707
E02006286,East of England,53,77,104,138,11665
E02006287,East of England,23,14,54,53,6227
E02006288,East of England,45,35,81,108,9715
E02006289,East of England,18,50,91,83,9693
E02006290,East of England,24,48,75,63,8228
E02006291,East of England,16,39,66,94,7740
E02006292,East of England,19,35,73,104,6895
E02006293,East of England,16,55,122,123,11509
E02006294,East of England,20,37,61,103,8244
E02006295,East of England,39,55,91,126,9776
E02006296,East of England,88,108,161,188,13565
E02006297,East of England,29,45,94,131,8261
E02006298,East of England,39,51,76,109,9256
E02006299,East of England,33,33,43,91,8305
E02006300,East of England,27,46,63,101,7878
E02006301,East of England,25,34,49,47,6459
E02006302,East of England,26,32,50,97,6705
E02006303,East of England,60,57,72,99,8137
E02006304,East of England,43,51,60,125,7835
E02006305,East of England,36,33,39,102,10054
E02006306,East of England,31,47,44,79,7566
E02006307,East of England,37,57,62,95,7284
E02006308,East of England,20,22,34,80,7765
E02006309,East of England,25,37,61,88,6904
E02006310,East of England,35,43,65,106,8533
E02006311,East of England,21,29,24,79,8551
E02006312,East of England,47,39,56,67,8738
E02006313,East of England,58,56,70,122,10066
E02006314,East of England,12,16,37,61,7358
E02006315,East of England,12,45,56,41,5939
E02006316,East of England,13,38,59,75,7187
E02006317,South East,42,38,99,117,5735
E02006318,South East,36,49,150,165,6584
E02006319,South East,53,47,98,146,6807
E02006320,South East,61,60,114,152,6739
E02006321,South East,63,62,98,127,6475
E02006322,South East,64,76,129,147,6496
E02006323,South East,65,49,127,150,7367
E02006324,South East,87,93,150,156,7728
E02006325,South East,82,96,203,193,9506
E02006326,South East,69,77,150,157,7115
E02006327,South East,45,40,88,120,6648
E02006328,South East,84,78,165,163,9409
E02006329,South East,40,51,140,140,7584
E02006330,South East,100,110,176,187,9683
E02006331,South East,72,53,165,154,7013
E02006332,South East,37,67,116,110,6500
E02006333,South East,93,76,144,197,10630
E02006334,South East,54,69,140,139,9196
E02006335,South East,42,34,154,152,8070
E02006336,South East,55,73,127,143,7072
E02006337,South East,54,54,150,181,9028
E02006338,South East,52,44,124,140,7025
E02006339,South East,67,71,170,213,10998
E02006341,South East,47,59,176,217,10055
E02006342,South East,69,41,128,163,8611
E02006343,South East,87,64,149,157,8813
E02006344,South East,65,46,108,110,8638
E02006345,South East,50,51,54,92,6807
E02006346,South East,130,95,163,129,10324
E02006347,South East,49,39,84,82,7496
E02006348,South East,47,47,133,141,8977
E02006349,South East,31,67,120,113,9222
E02006350,South East,28,40,87,108,6692
E02006351,South East,81,78,118,138,8815
E02006352,South East,47,41,116,110,7065
E02006353,South East,37,39,73,91,6390
E02006354,South East,81,112,146,163,9823
E02006355,South East,30,54,172,165,11462
E02006356,South East,68,86,240,209,12692
E02006357,South East,57,55,61,89,6606
E02006358,South East,64,71,204,138,8761
E02006359,South East,57,58,104,95,6571
E02006360,South East,62,52,111,102,8328
E02006361,South East,50,48,71,75,5683
E02006362,South East,58,51,87,105,6719
E02006363,South East,36,61,76,92,6202
E02006364,South East,58,51,119,130,7864
E02006365,South East,34,47,104,99,6233
E02006366,South East,66,45,95,116,7987
E02006367,South East,63,26,60,70,5815
E02006368,South East,42,40,65,64,5568
E02006369,South East,56,47,86,88,6232
E02006370,South East,50,59,85,103,6273
E02006371,South East,71,68,109,138,7394
E02006372,South East,61,40,49,90,6502
E02006373,South East,57,39,79,104,7643
E02006374,South East,40,33,77,109,7115
E02006375,South East,53,73,155,127,6692
E02006376,South East,55,62,132,183,8900
E02006377,South East,42,52,102,113,6166
E02006378,South East,81,67,151,191,9011
E02006379,South East,42,46,85,124,6713
E02006380,South East,44,54,91,154,7037
E02006381,South East,75,60,107,138,7168
E02006382,South East,78,77,124,144,6630
E02006383,South East,80,96,179,208,10263
E02006384,South East,132,111,158,183,11200
E02006385,South East,114,112,198,222,11918
E02006386,South East,110,129,157,165,8449
E02006387,South East,82,70,113,119,6700
E02006388,South East,94,77,154,182,9211
E02006389,South East,55,80,90,134,7003
E02006390,South East,85,86,150,174,9233
E02006391,South East,60,59,127,176,7861
E02006392,South East,58,64,115,151,9088
E02006393,South East,38,31,88,116,6890
